,url,amount,bakers
362,https://www.hooandja.ee/projekt/karjase-sai-avab-kohvikut,50,8
363,https://www.hooandja.ee/projekt/karjase-sai-avab-kohvikut,50,28
364,https://www.hooandja.ee/projekt/karjase-sai-avab-kohvikut,100,16
365,https://www.hooandja.ee/projekt/karjase-sai-avab-kohvikut,400,6
366,https://www.hooandja.ee/projekt/noorteromaani-trukkimine,5,21
367,https://www.hooandja.ee/projekt/noorteromaani-trukkimine,10,6
368,https://www.hooandja.ee/projekt/noorteromaani-trukkimine,15,9
369,https://www.hooandja.ee/projekt/noorteromaani-trukkimine,20,4
370,https://www.hooandja.ee/projekt/noorteromaani-trukkimine,25,25
371,https://www.hooandja.ee/projekt/451-fahrenheiti,5,15
372,https://www.hooandja.ee/projekt/451-fahrenheiti,10,11
373,https://www.hooandja.ee/projekt/451-fahrenheiti,15,9
374,https://www.hooandja.ee/projekt/451-fahrenheiti,30,116
375,https://www.hooandja.ee/projekt/451-fahrenheiti,60,3
376,https://www.hooandja.ee/projekt/451-fahrenheiti,100,9
377,https://www.hooandja.ee/projekt/muusikaalbum-ule-aare,5,7
378,https://www.hooandja.ee/projekt/muusikaalbum-ule-aare,10,86
379,https://www.hooandja.ee/projekt/muusikaalbum-ule-aare,20,48
380,https://www.hooandja.ee/projekt/muusikaalbum-ule-aare,30,21
381,https://www.hooandja.ee/projekt/muusikaalbum-ule-aare,50,29
382,https://www.hooandja.ee/projekt/muusikaalbum-ule-aare,100,2
383,https://www.hooandja.ee/projekt/muusikaalbum-ule-aare,400,4
384,https://www.hooandja.ee/projekt/uus-pianiino-noo-muusikakooli,5,10
385,https://www.hooandja.ee/projekt/uus-pianiino-noo-muusikakooli,15,13
386,https://www.hooandja.ee/projekt/uus-pianiino-noo-muusikakooli,25,21
387,https://www.hooandja.ee/projekt/uus-pianiino-noo-muusikakooli,50,4
388,https://www.hooandja.ee/projekt/uus-pianiino-noo-muusikakooli,150,3
389,https://www.hooandja.ee/projekt/j-fest-2020,5,3
390,https://www.hooandja.ee/projekt/j-fest-2020,10,5
391,https://www.hooandja.ee/projekt/j-fest-2020,30,3
392,https://www.hooandja.ee/projekt/j-fest-2020,50,1
393,https://www.hooandja.ee/projekt/j-fest-2020,100,0
394,https://www.hooandja.ee/projekt/j-fest-2020,150,1
395,https://www.hooandja.ee/projekt/tartu-ulikooli-korvpallikooli-u17-voistkond-toob-eurosarja-tartusse,10,13
396,https://www.hooandja.ee/projekt/tartu-ulikooli-korvpallikooli-u17-voistkond-toob-eurosarja-tartusse,25,14
397,https://www.hooandja.ee/projekt/tartu-ulikooli-korvpallikooli-u17-voistkond-toob-eurosarja-tartusse,50,8
398,https://www.hooandja.ee/projekt/tartu-ulikooli-korvpallikooli-u17-voistkond-toob-eurosarja-tartusse,100,3
399,https://www.hooandja.ee/projekt/tartu-ulikooli-korvpallikooli-u17-voistkond-toob-eurosarja-tartusse,250,0
400,https://www.hooandja.ee/projekt/tartu-ulikooli-korvpallikooli-u17-voistkond-toob-eurosarja-tartusse,500,0
401,https://www.hooandja.ee/projekt/barbari-hooandja,666,14
402,https://www.hooandja.ee/projekt/barbari-hooandja,13,56
403,https://www.hooandja.ee/projekt/barbari-hooandja,3330,12
404,https://www.hooandja.ee/projekt/barbari-hooandja,6660,21
405,https://www.hooandja.ee/projekt/barbari-hooandja,111,6
406,https://www.hooandja.ee/projekt/barbari-hooandja,222,0
407,https://www.hooandja.ee/projekt/barbari-hooandja,333,0
408,https://www.hooandja.ee/projekt/barbari-hooandja,666,3
409,https://www.hooandja.ee/projekt/barbari-hooandja,1000,0
410,https://www.hooandja.ee/projekt/barbari-hooandja,2000,1
411,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-kabaree,5,6
412,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-kabaree,10,14
413,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-kabaree,20,32
414,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-kabaree,30,27
415,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-kabaree,50,8
416,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-kabaree,100,6
417,https://www.hooandja.ee/projekt/jaapurjetamise-voistluste-varustus,10,47
418,https://www.hooandja.ee/projekt/jaapurjetamise-voistluste-varustus,25,17
419,https://www.hooandja.ee/projekt/jaapurjetamise-voistluste-varustus,50,7
420,https://www.hooandja.ee/projekt/jaapurjetamise-voistluste-varustus,100,4
421,https://www.hooandja.ee/projekt/jaapurjetamise-voistluste-varustus,500,0
422,https://www.hooandja.ee/projekt/aita-hiiumaa-ratsutajad-katuse-alla,5,14
423,https://www.hooandja.ee/projekt/aita-hiiumaa-ratsutajad-katuse-alla,10,21
424,https://www.hooandja.ee/projekt/aita-hiiumaa-ratsutajad-katuse-alla,25,16
425,https://www.hooandja.ee/projekt/aita-hiiumaa-ratsutajad-katuse-alla,50,8
426,https://www.hooandja.ee/projekt/aita-hiiumaa-ratsutajad-katuse-alla,100,4
427,https://www.hooandja.ee/projekt/aita-hiiumaa-ratsutajad-katuse-alla,250,1
428,https://www.hooandja.ee/projekt/aita-hiiumaa-ratsutajad-katuse-alla,500,0
429,https://www.hooandja.ee/projekt/rannaklavastus-hingede-oo,10,32
430,https://www.hooandja.ee/projekt/rannaklavastus-hingede-oo,20,20
431,https://www.hooandja.ee/projekt/rannaklavastus-hingede-oo,25,45
432,https://www.hooandja.ee/projekt/rannaklavastus-hingede-oo,30,20
433,https://www.hooandja.ee/projekt/rannaklavastus-hingede-oo,50,5
434,https://www.hooandja.ee/projekt/rannaklavastus-hingede-oo,100,3
435,https://www.hooandja.ee/projekt/rannaklavastus-hingede-oo,200,2
436,https://www.hooandja.ee/projekt/rannaklavastus-hingede-oo,250,2
437,https://www.hooandja.ee/projekt/rannaklavastus-hingede-oo,500,0
438,https://www.hooandja.ee/projekt/rannaklavastus-hingede-oo,2500,1
439,https://www.hooandja.ee/projekt/luulekogu-luuletaeva-lambike,10,16
440,https://www.hooandja.ee/projekt/luulekogu-luuletaeva-lambike,25,5
441,https://www.hooandja.ee/projekt/idiosyncratic,5,17
442,https://www.hooandja.ee/projekt/idiosyncratic,10,12
443,https://www.hooandja.ee/projekt/idiosyncratic,20,10
444,https://www.hooandja.ee/projekt/idiosyncratic,50,1
445,https://www.hooandja.ee/projekt/idiosyncratic,100,2
446,https://www.hooandja.ee/projekt/luhifilm-luceat,5,63
447,https://www.hooandja.ee/projekt/luhifilm-luceat,15,11
448,https://www.hooandja.ee/projekt/luhifilm-luceat,25,20
449,https://www.hooandja.ee/projekt/luhifilm-luceat,40,5
450,https://www.hooandja.ee/projekt/luhifilm-luceat,50,17
451,https://www.hooandja.ee/projekt/luhifilm-luceat,150,1
452,https://www.hooandja.ee/projekt/luhifilm-luceat,600,0
453,https://www.hooandja.ee/projekt/moniste-ritsiku-kirikuhoone-remont,1,11
454,https://www.hooandja.ee/projekt/moniste-ritsiku-kirikuhoone-remont,20,12
455,https://www.hooandja.ee/projekt/moniste-ritsiku-kirikuhoone-remont,30,0
456,https://www.hooandja.ee/projekt/moniste-ritsiku-kirikuhoone-remont,50,10
457,https://www.hooandja.ee/projekt/moniste-ritsiku-kirikuhoone-remont,250,1
458,https://www.hooandja.ee/projekt/lasteraamat-tahestikupere-abimees-tahtede-oppimisel,5,8
459,https://www.hooandja.ee/projekt/lasteraamat-tahestikupere-abimees-tahtede-oppimisel,15,86
460,https://www.hooandja.ee/projekt/lasteraamat-tahestikupere-abimees-tahtede-oppimisel,20,27
461,https://www.hooandja.ee/projekt/lasteraamat-tahestikupere-abimees-tahtede-oppimisel,30,17
462,https://www.hooandja.ee/projekt/lasteraamat-tahestikupere-abimees-tahtede-oppimisel,100,5
463,https://www.hooandja.ee/projekt/marten-krossi-autoriplaadi-uks-poiss-vaatas-tahti-valjaandmine,10,19
464,https://www.hooandja.ee/projekt/marten-krossi-autoriplaadi-uks-poiss-vaatas-tahti-valjaandmine,15,26
465,https://www.hooandja.ee/projekt/marten-krossi-autoriplaadi-uks-poiss-vaatas-tahti-valjaandmine,25,13
466,https://www.hooandja.ee/projekt/marten-krossi-autoriplaadi-uks-poiss-vaatas-tahti-valjaandmine,50,9
467,https://www.hooandja.ee/projekt/marten-krossi-autoriplaadi-uks-poiss-vaatas-tahti-valjaandmine,100,1
468,https://www.hooandja.ee/projekt/marten-krossi-autoriplaadi-uks-poiss-vaatas-tahti-valjaandmine,200,0
469,https://www.hooandja.ee/projekt/marten-krossi-autoriplaadi-uks-poiss-vaatas-tahti-valjaandmine,500,0
470,https://www.hooandja.ee/projekt/marten-krossi-autoriplaadi-uks-poiss-vaatas-tahti-valjaandmine,1000,0
471,https://www.hooandja.ee/projekt/marten-krossi-autoriplaadi-uks-poiss-vaatas-tahti-valjaandmine,2000,0
472,https://www.hooandja.ee/projekt/jouluvana-postkontor-2019,5,24
473,https://www.hooandja.ee/projekt/jouluvana-postkontor-2019,15,11
474,https://www.hooandja.ee/projekt/jouluvana-postkontor-2019,30,3
475,https://www.hooandja.ee/projekt/jouluvana-postkontor-2019,50,0
476,https://www.hooandja.ee/projekt/lastelaulude-cd-markaja-puua-paeva,3,7
477,https://www.hooandja.ee/projekt/lastelaulude-cd-markaja-puua-paeva,6,3
478,https://www.hooandja.ee/projekt/lastelaulude-cd-markaja-puua-paeva,11,8
479,https://www.hooandja.ee/projekt/lastelaulude-cd-markaja-puua-paeva,16,7
480,https://www.hooandja.ee/projekt/lastelaulude-cd-markaja-puua-paeva,22,3
481,https://www.hooandja.ee/projekt/lastelaulude-cd-markaja-puua-paeva,30,15
482,https://www.hooandja.ee/projekt/aita-tutvustada-pusimetsandust,5,10
483,https://www.hooandja.ee/projekt/aita-tutvustada-pusimetsandust,15,90
484,https://www.hooandja.ee/projekt/aita-tutvustada-pusimetsandust,50,6
485,https://www.hooandja.ee/projekt/aita-tutvustada-pusimetsandust,100,3
486,https://www.hooandja.ee/projekt/eluterve-pohhuist,8,24
487,https://www.hooandja.ee/projekt/eluterve-pohhuist,12,17
488,https://www.hooandja.ee/projekt/eluterve-pohhuist,15,127
489,https://www.hooandja.ee/projekt/eluterve-pohhuist,20,36
490,https://www.hooandja.ee/projekt/eluterve-pohhuist,25,61
491,https://www.hooandja.ee/projekt/eluterve-pohhuist,26,44
492,https://www.hooandja.ee/projekt/eluterve-pohhuist,27,11
493,https://www.hooandja.ee/projekt/eluterve-pohhuist,36,29
494,https://www.hooandja.ee/projekt/eluterve-pohhuist,66,3
495,https://www.hooandja.ee/projekt/eluterve-pohhuist,100,2
496,https://www.hooandja.ee/projekt/eluterve-pohhuist,500,1
497,https://www.hooandja.ee/projekt/uno-naissoo-lauludega-plaadi-valja-andmine,12,8
498,https://www.hooandja.ee/projekt/uno-naissoo-lauludega-plaadi-valja-andmine,15,33
499,https://www.hooandja.ee/projekt/uno-naissoo-lauludega-plaadi-valja-andmine,25,14
500,https://www.hooandja.ee/projekt/uno-naissoo-lauludega-plaadi-valja-andmine,50,5
501,https://www.hooandja.ee/projekt/uno-naissoo-lauludega-plaadi-valja-andmine,75,1
502,https://www.hooandja.ee/projekt/uno-naissoo-lauludega-plaadi-valja-andmine,100,4
503,https://www.hooandja.ee/projekt/uno-naissoo-lauludega-plaadi-valja-andmine,250,0
504,https://www.hooandja.ee/projekt/uno-naissoo-lauludega-plaadi-valja-andmine,500,2
505,https://www.hooandja.ee/projekt/fiona-ja-frida,1,1
506,https://www.hooandja.ee/projekt/fiona-ja-frida,5,1
507,https://www.hooandja.ee/projekt/fiona-ja-frida,10,34
508,https://www.hooandja.ee/projekt/fiona-ja-frida,20,16
509,https://www.hooandja.ee/projekt/fiona-ja-frida,35,5
510,https://www.hooandja.ee/projekt/fiona-ja-frida,50,7
511,https://www.hooandja.ee/projekt/fiona-ja-frida,100,2
512,https://www.hooandja.ee/projekt/fiona-ja-frida,100,1
513,https://www.hooandja.ee/projekt/fiona-ja-frida,300,1
514,https://www.hooandja.ee/projekt/fiona-ja-frida,300,1
515,https://www.hooandja.ee/projekt/hulkur-dumball-rallyle-2020,5,9
516,https://www.hooandja.ee/projekt/hulkur-dumball-rallyle-2020,10,20
517,https://www.hooandja.ee/projekt/hulkur-dumball-rallyle-2020,25,26
518,https://www.hooandja.ee/projekt/hulkur-dumball-rallyle-2020,50,21
519,https://www.hooandja.ee/projekt/hulkur-dumball-rallyle-2020,150,1
520,https://www.hooandja.ee/projekt/hulkur-dumball-rallyle-2020,400,1
521,https://www.hooandja.ee/projekt/hulkur-dumball-rallyle-2020,600,3
522,https://www.hooandja.ee/projekt/hulkur-dumball-rallyle-2020,3000,0
523,https://www.hooandja.ee/projekt/hulkur-dumball-rallyle-2020,10000,0
524,https://www.hooandja.ee/projekt/luulekogu-elanusaldanarmastan,5,14
525,https://www.hooandja.ee/projekt/luulekogu-elanusaldanarmastan,15,49
526,https://www.hooandja.ee/projekt/luulekogu-elanusaldanarmastan,25,14
527,https://www.hooandja.ee/projekt/luulekogu-elanusaldanarmastan,40,6
528,https://www.hooandja.ee/projekt/luulekogu-elanusaldanarmastan,50,5
529,https://www.hooandja.ee/projekt/luulekogu-elanusaldanarmastan,100,3
530,https://www.hooandja.ee/projekt/luulekogu-fotoraamat-vaikiv-valgus,5,12
531,https://www.hooandja.ee/projekt/luulekogu-fotoraamat-vaikiv-valgus,10,42
532,https://www.hooandja.ee/projekt/luulekogu-fotoraamat-vaikiv-valgus,20,17
533,https://www.hooandja.ee/projekt/luulekogu-fotoraamat-vaikiv-valgus,25,3
534,https://www.hooandja.ee/projekt/luulekogu-fotoraamat-vaikiv-valgus,35,2
535,https://www.hooandja.ee/projekt/luulekogu-fotoraamat-vaikiv-valgus,50,6
536,https://www.hooandja.ee/projekt/linnulood,7,4
537,https://www.hooandja.ee/projekt/linnulood,10,24
538,https://www.hooandja.ee/projekt/linnulood,15,51
539,https://www.hooandja.ee/projekt/linnulood,20,28
540,https://www.hooandja.ee/projekt/linnulood,35,31
541,https://www.hooandja.ee/projekt/linnulood,50,7
542,https://www.hooandja.ee/projekt/linnulood,100,5
543,https://www.hooandja.ee/projekt/linnulood,300,1
544,https://www.hooandja.ee/projekt/1kiht,5,5
545,https://www.hooandja.ee/projekt/1kiht,20,11
546,https://www.hooandja.ee/projekt/1kiht,35,11
547,https://www.hooandja.ee/projekt/1kiht,50,12
548,https://www.hooandja.ee/projekt/1kiht,100,3
549,https://www.hooandja.ee/projekt/1kiht,300,3
550,https://www.hooandja.ee/projekt/luulekogu-eneseleidja,5,8
551,https://www.hooandja.ee/projekt/luulekogu-eneseleidja,12,42
552,https://www.hooandja.ee/projekt/luulekogu-eneseleidja,20,16
553,https://www.hooandja.ee/projekt/luulekogu-eneseleidja,75,2
554,https://www.hooandja.ee/projekt/luulekogu-eneseleidja,175,1
555,https://www.hooandja.ee/projekt/u14-voistkonna-osalemine-euroopa-noorte-korvpalli-liigas,25,20
556,https://www.hooandja.ee/projekt/u14-voistkonna-osalemine-euroopa-noorte-korvpalli-liigas,100,5
557,https://www.hooandja.ee/projekt/u14-voistkonna-osalemine-euroopa-noorte-korvpalli-liigas,200,4
558,https://www.hooandja.ee/projekt/u14-voistkonna-osalemine-euroopa-noorte-korvpalli-liigas,1000,0
559,https://www.hooandja.ee/projekt/aitame-siidisabad-valisvoistlustele,5,18
560,https://www.hooandja.ee/projekt/aitame-siidisabad-valisvoistlustele,10,21
561,https://www.hooandja.ee/projekt/aitame-siidisabad-valisvoistlustele,15,5
562,https://www.hooandja.ee/projekt/aitame-siidisabad-valisvoistlustele,15,17
563,https://www.hooandja.ee/projekt/aitame-siidisabad-valisvoistlustele,15,13
564,https://www.hooandja.ee/projekt/aitame-siidisabad-valisvoistlustele,25,24
565,https://www.hooandja.ee/projekt/aitame-siidisabad-valisvoistlustele,35,11
566,https://www.hooandja.ee/projekt/aitame-siidisabad-valisvoistlustele,75,9
567,https://www.hooandja.ee/projekt/aitame-siidisabad-valisvoistlustele,500,0
568,https://www.hooandja.ee/projekt/muinasjutulised-joulu-vaateaknad,5,34
569,https://www.hooandja.ee/projekt/muinasjutulised-joulu-vaateaknad,10,44
570,https://www.hooandja.ee/projekt/muinasjutulised-joulu-vaateaknad,25,7
571,https://www.hooandja.ee/projekt/muinasjutulised-joulu-vaateaknad,50,0
572,https://www.hooandja.ee/projekt/muinasjutulised-joulu-vaateaknad,100,2
573,https://www.hooandja.ee/projekt/uus-buss-cycling-tartu-poistele,20,69
574,https://www.hooandja.ee/projekt/uus-buss-cycling-tartu-poistele,50,18
575,https://www.hooandja.ee/projekt/uus-buss-cycling-tartu-poistele,100,17
576,https://www.hooandja.ee/projekt/uus-buss-cycling-tartu-poistele,1000,1
577,https://www.hooandja.ee/projekt/virumaa-parimuse-radadel-cd-albumi-valjaandmine,5,5
578,https://www.hooandja.ee/projekt/virumaa-parimuse-radadel-cd-albumi-valjaandmine,10,10
579,https://www.hooandja.ee/projekt/virumaa-parimuse-radadel-cd-albumi-valjaandmine,15,6
580,https://www.hooandja.ee/projekt/virumaa-parimuse-radadel-cd-albumi-valjaandmine,20,41
581,https://www.hooandja.ee/projekt/virumaa-parimuse-radadel-cd-albumi-valjaandmine,35,7
582,https://www.hooandja.ee/projekt/virumaa-parimuse-radadel-cd-albumi-valjaandmine,50,7
583,https://www.hooandja.ee/projekt/virumaa-parimuse-radadel-cd-albumi-valjaandmine,100,1
584,https://www.hooandja.ee/projekt/virumaa-parimuse-radadel-cd-albumi-valjaandmine,250,1
585,https://www.hooandja.ee/projekt/virumaa-parimuse-radadel-cd-albumi-valjaandmine,550,2
586,https://www.hooandja.ee/projekt/kinkeraamat,8,1
587,https://www.hooandja.ee/projekt/kinkeraamat,17,29
588,https://www.hooandja.ee/projekt/kinkeraamat,26,17
589,https://www.hooandja.ee/projekt/kinkeraamat,35,2
590,https://www.hooandja.ee/projekt/kinkeraamat,71,0
591,https://www.hooandja.ee/projekt/kinkeraamat,125,0
592,https://www.hooandja.ee/projekt/kinkeraamat,215,4
593,https://www.hooandja.ee/projekt/maavalla-sirvikalender,5,13
594,https://www.hooandja.ee/projekt/maavalla-sirvikalender,10,33
595,https://www.hooandja.ee/projekt/maavalla-sirvikalender,20,12
596,https://www.hooandja.ee/projekt/maavalla-sirvikalender,50,2
597,https://www.hooandja.ee/projekt/maavalla-sirvikalender,100,0
598,https://www.hooandja.ee/projekt/lasteraamat-eia-seiklus-tondikakul,5,24
599,https://www.hooandja.ee/projekt/lasteraamat-eia-seiklus-tondikakul,10,5
600,https://www.hooandja.ee/projekt/lasteraamat-eia-seiklus-tondikakul,15,3
601,https://www.hooandja.ee/projekt/lasteraamat-eia-seiklus-tondikakul,20,3
602,https://www.hooandja.ee/projekt/lasteraamat-eia-seiklus-tondikakul,25,151
603,https://www.hooandja.ee/projekt/lasteraamat-eia-seiklus-tondikakul,30,102
604,https://www.hooandja.ee/projekt/lasteraamat-eia-seiklus-tondikakul,35,8
605,https://www.hooandja.ee/projekt/lasteraamat-eia-seiklus-tondikakul,50,42
606,https://www.hooandja.ee/projekt/lasteraamat-eia-seiklus-tondikakul,90,0
607,https://www.hooandja.ee/projekt/lasteraamat-eia-seiklus-tondikakul,150,8
608,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,10,112
609,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,15,106
610,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,25,42
611,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,27,23
612,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,33,13
613,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,35,3
614,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,57,10
615,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,90,3
616,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,97,10
617,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,111,3
618,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,250,2
619,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,500,2
620,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,800,0
621,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,1000,0
622,https://www.hooandja.ee/projekt/muusika-mis-aitab-sul-uletada-hirmud-ja-olla-parem-versioon-iseendast,2000,0
623,https://www.hooandja.ee/projekt/varjupaikade-mtu-heategevuskalender-2020,1,22
624,https://www.hooandja.ee/projekt/varjupaikade-mtu-heategevuskalender-2020,10,69
625,https://www.hooandja.ee/projekt/varjupaikade-mtu-heategevuskalender-2020,20,64
626,https://www.hooandja.ee/projekt/varjupaikade-mtu-heategevuskalender-2020,30,38
627,https://www.hooandja.ee/projekt/varjupaikade-mtu-heategevuskalender-2020,55,11
628,https://www.hooandja.ee/projekt/varjupaikade-mtu-heategevuskalender-2020,95,5
629,https://www.hooandja.ee/projekt/idaraadio,25,116
630,https://www.hooandja.ee/projekt/idaraadio,50,42
631,https://www.hooandja.ee/projekt/idaraadio,100,21
632,https://www.hooandja.ee/projekt/idaraadio,250,7
